time,coverage,bug,tests,unique bugs
1932.0,1986,0,21888,0
1944.0,1989,0,22024,0
1956.0,1995,0,22166,0
1968.0,2000,0,22309,0
1980.0,2013,0,22453,0
1992.0,2022,0,22598,0
2004.0,2024,0,22742,0
2016.0,2042,0,22886,0
2028.0,2050,0,23029,0
2040.0,2059,0,23173,0
2052.0,2068,0,23317,0
2064.0,2074,0,23461,0
2076.0,2081,0,23605,0
2088.0,2084,0,23749,0
2100.0,2097,0,23893,0
2112.0,2108,0,24038,0
2124.0,2120,0,24182,0
2136.0,2125,0,24327,0
2148.0,2129,0,24470,0
2160.0,2135,0,24615,0
2172.0,2154,0,24755,0
2184.0,2158,0,24898,0
2196.0,2166,0,25043,0
2208.0,2171,0,25187,0
2220.0,2186,0,25332,0
2232.0,2197,0,25476,0
2244.0,2200,0,25621,0
2256.0,2204,0,25766,0
2268.0,2214,0,25911,0
2280.0,2218,0,26033,0
2292.0,2227,0,26177,0
2304.0,2233,0,26322,0
2316.0,2240,0,26468,0
2328.0,2244,0,26612,0
2340.0,2248,0,26757,0
2352.0,2255,0,26902,0
2364.0,2265,0,27046,0
2376.0,2269,0,27191,0
2388.0,2274,0,27335,0
2400.0,2276,0,27480,0
2412.0,2283,0,27625,0
2424.0,2290,0,27769,0
2436.0,2296,0,27914,0
2448.0,2306,0,28058,0
2460.0,2312,0,28203,0
2472.0,2328,0,28348,0
2484.0,2331,0,28493,0
2496.0,2341,0,28639,0
2508.0,2342,0,28782,0
2520.0,2357,0,28926,0
2532.0,2366,0,29071,0
2544.0,2373,0,29216,0
2556.0,2378,0,29360,0
2568.0,2384,0,29487,0
2580.0,2396,0,29620,0
2592.0,2405,0,29764,0
2604.0,2416,0,29909,0
2616.0,2421,0,30053,0
2628.0,2438,0,30198,0
2640.0,2440,0,30341,0
2652.0,2443,0,30485,0
2664.0,2452,0,30629,0
2676.0,2457,0,30773,0
2688.0,2471,0,30917,0
2700.0,2474,0,31061,0
2712.0,2487,0,31205,0
2724.0,2496,0,31349,0
2736.0,2502,0,31493,0
2748.0,2508,0,31635,0
2760.0,2528,0,31779,0
2772.0,2534,0,31923,0
2784.0,2542,0,32067,0
2796.0,2551,0,32211,0
2808.0,2554,0,32355,0
2820.0,2557,0,32499,0
2832.0,2563,0,32639,0
2844.0,2568,0,32782,0
2856.0,2572,0,32926,0
2868.0,2576,0,33070,0
2880.0,2580,0,33213,0
2892.0,2584,0,33356,0
2904.0,2592,0,33501,0
2916.0,2594,0,33645,0
2928.0,2600,0,33789,0
2940.0,2603,0,33933,0
2952.0,2605,0,34077,0
2964.0,2620,0,34222,0
2976.0,2623,0,34365,0
2988.0,2630,0,34510,0
3000.0,2631,0,34653,0
3012.0,2651,0,34797,0
3024.0,2660,0,34941,0
3036.0,2665,0,35086,0
3048.0,2679,0,35226,0
3060.0,2684,0,35370,0
3072.0,2687,0,35515,0
3084.0,2693,0,35657,0
3096.0,2702,0,35799,0
3108.0,2705,0,35943,0
3120.0,2718,0,36087,0
3132.0,2725,0,36231,0
3144.0,2727,0,36374,0
3156.0,2734,0,36519,0
3168.0,2739,0,36663,0
3180.0,2743,0,36807,0
3192.0,2747,0,36952,0
3204.0,2754,0,37096,0
3216.0,2765,0,37240,0
3228.0,2771,0,37385,0
3240.0,2779,0,37529,0
3252.0,2779,0,37673,0
3264.0,2785,0,37817,0
3276.0,2788,0,37961,0
3288.0,2792,0,38106,0
3300.0,2796,0,38250,0
3312.0,2800,0,38394,0
3324.0,2806,0,38535,0
3336.0,2814,0,38679,0
3348.0,2828,0,38824,0
3360.0,2841,0,38967,0
3372.0,2846,0,39111,0
3384.0,2863,0,39256,0
3396.0,2870,0,39400,0
3408.0,2881,0,39544,0
3420.0,2881,0,39688,0
3432.0,2887,0,39833,0
3444.0,2892,0,39978,0
3456.0,2900,0,40122,0
3468.0,2909,0,40267,0
3480.0,2913,0,40412,0
3492.0,2916,0,40557,0
3504.0,2923,0,40701,0
3516.0,2928,0,40846,0
3528.0,2938,0,40991,0
3540.0,2949,0,41135,0
3552.0,2959,0,41280,0
3564.0,2968,0,41425,0
3576.0,2973,0,41569,0
3588.0,2979,0,41714,0
3600.0,2988,0,41858,0
3612.0,2994,0,42004,0
3624.0,2995,0,42149,0
3636.0,2998,0,42293,0
3648.0,3002,0,42437,0
3660.0,3008,0,42582,0
3672.0,3015,0,42723,0
3684.0,3015,0,42867,0
3696.0,3020,0,43011,0
3708.0,3021,0,43156,0
3720.0,3023,0,43300,0
3732.0,3026,0,43444,0
3744.0,3032,0,43589,0
3756.0,3035,0,43733,0
3768.0,3041,0,43877,0
3780.0,3042,0,44022,0
3792.0,3048,0,44166,0
3804.0,3050,0,44311,0
3816.0,3056,0,44456,0
3828.0,3065,0,44600,0
3840.0,3069,0,44720,0
3852.0,3080,0,44864,0
3864.0,3082,0,45008,0
3876.0,3083,0,45152,0
3888.0,3096,0,45296,0
3900.0,3101,0,45440,0
3912.0,3115,0,45584,0
3924.0,3122,0,45712,0
3936.0,3124,0,45820,0
3948.0,3126,0,45958,0
3960.0,3128,0,46102,0
3972.0,3134,0,46246,0
3984.0,3137,0,46390,0
3996.0,3138,0,46534,0
4008.0,3142,0,46679,0
4020.0,3144,0,46790,0
4032.0,3151,0,46899,0
4044.0,3154,0,47028,0
4056.0,3161,0,47172,0
4068.0,3168,0,47316,0
4080.0,3177,0,47460,0
4092.0,3184,0,47603,0
4104.0,3187,0,47747,0
4116.0,3191,0,47891,0
4128.0,3193,0,48035,0
4140.0,3198,0,48179,0
4152.0,3205,0,48323,0
4164.0,3209,0,48467,0
4176.0,3217,0,48611,0
4188.0,3225,0,48755,0
4200.0,3227,0,48899,0
4212.0,3233,0,49043,0
4224.0,3250,0,49188,0
4236.0,3260,0,49332,0
4248.0,3265,0,49476,0
4260.0,3280,0,49619,0
4272.0,3286,0,49764,0
4284.0,3287,0,49908,0
4296.0,3295,0,50052,0
4308.0,3300,0,50196,0
4320.0,3300,0,50339,0
4332.0,3307,0,50484,0
4344.0,3317,0,50628,0
4356.0,3325,0,50771,0
4368.0,3332,0,50914,0
4380.0,3344,0,51056,0
4392.0,3355,0,51201,0
4404.0,3363,0,51345,0
4416.0,3370,0,51490,0
4428.0,3375,0,51634,0
4440.0,3377,0,51777,0
4452.0,3393,0,51922,0
4464.0,3399,0,52067,0
4476.0,3408,0,52212,0
4488.0,3420,0,52356,0
4500.0,3432,0,52501,0
4512.0,3443,0,52645,0
4524.0,3450,0,52790,0
4536.0,3451,0,52934,0
4548.0,3462,0,53079,0
4560.0,3467,0,53224,0
4572.0,3476,0,53368,0
4584.0,3479,0,53512,0
4596.0,3487,0,53654,0
4608.0,3492,0,53799,0
4620.0,3498,0,53943,0
4632.0,3504,0,54087,0
4644.0,3505,0,54225,0
4656.0,3510,0,54370,0
4668.0,3518,0,54514,0
4680.0,3527,0,54658,0
4692.0,3527,0,54802,0
4704.0,3537,0,54946,0
4716.0,3539,0,55089,0
4728.0,3548,0,55233,0
4740.0,3573,0,55378,0
4752.0,3578,0,55522,0
4764.0,3581,0,55667,0
4776.0,3592,0,55811,0
4788.0,3599,0,55956,0
4800.0,3601,0,56099,0
4812.0,3604,0,56243,0
4824.0,3607,0,56387,0
4836.0,3616,0,56532,0
4848.0,3619,0,56675,0
4860.0,3621,0,56820,0
4872.0,3629,0,56963,0
4884.0,3631,0,57107,0
4896.0,3633,0,57236,0
4908.0,3634,0,57380,0
4920.0,3645,0,57525,0
4932.0,3652,0,57669,0
4944.0,3668,0,57813,0
4956.0,3675,0,57958,0
4968.0,3678,0,58102,0
4980.0,3680,0,58246,0
4992.0,3681,0,58391,0
5004.0,3684,0,58535,0
5016.0,3692,0,58679,0
5028.0,3692,0,58823,0
5040.0,3692,0,58967,0
5052.0,3693,0,59111,0
5064.0,3702,0,59254,0
5076.0,3703,0,59398,0
5088.0,3703,0,59542,0
5100.0,3705,0,59687,0
5112.0,3706,0,59831,0
5124.0,3709,0,59976,0
5136.0,3712,0,60120,0
5148.0,3731,0,60264,0
5160.0,3742,0,60408,0
5172.0,3748,0,60549,0
5184.0,3761,0,60692,0
5196.0,3764,0,60837,0
5208.0,3767,0,60982,0
5220.0,3776,0,61125,0
5232.0,3789,0,61269,0
5244.0,3794,0,61414,0
5256.0,3796,0,61556,0
5268.0,3800,0,61701,0
5280.0,3801,0,61845,0
5292.0,3804,0,61989,0
5304.0,3810,0,62134,0
5316.0,3812,0,62278,0
5328.0,3813,0,62423,0
5340.0,3822,0,62566,0
5352.0,3834,0,62710,0
5364.0,3850,0,62854,0
5376.0,3852,0,62997,0
5388.0,3858,0,63142,0
5400.0,3884,0,63286,0
5412.0,3904,0,63430,0
5424.0,3925,0,63574,0
5436.0,3934,0,63703,0
5448.0,3952,0,63846,0
5460.0,3955,0,63990,0
5472.0,3958,0,64130,0
5484.0,3962,0,64274,0
5496.0,3974,0,64418,0
5508.0,3975,0,64562,0
5520.0,3984,0,64706,0
5532.0,3988,0,64851,0
5544.0,3999,0,64996,0
5556.0,4004,0,65140,0
5568.0,4011,0,65272,0
5580.0,4024,0,65416,0
5592.0,4047,0,65561,0
5604.0,4065,0,65705,0
5616.0,4080,0,65849,0
5628.0,4105,0,65994,0
5640.0,4116,0,66138,0
5652.0,4120,0,66282,0
5664.0,4122,0,66426,0
5676.0,4138,0,66570,0
5688.0,4143,0,66714,0
5700.0,4158,0,66859,0
5712.0,4180,0,67004,0
5724.0,4194,0,67149,0
5736.0,4211,0,67294,0
5748.0,4215,0,67439,0
5760.0,4219,0,67583,0
5772.0,4221,0,67728,0
5784.0,4225,0,67873,0
5796.0,4229,0,68015,0
5808.0,4235,0,68159,0
5820.0,4246,0,68304,0
5832.0,4251,0,68448,0
5844.0,4254,0,68593,0
5856.0,4259,0,68737,0
5868.0,4263,0,68881,0
5880.0,4265,0,69025,0
5892.0,4266,0,69168,0
5904.0,4267,0,69313,0
5916.0,4276,0,69457,0
5928.0,4277,0,69601,0
5940.0,4279,0,69746,0
5952.0,4283,0,69890,0
5964.0,4285,0,70034,0
5976.0,4291,0,70178,0
5988.0,4292,0,70323,0
6000.0,4296,0,70468,0
6012.0,4298,0,70612,0
6024.0,4302,0,70755,0
6036.0,4307,0,70898,0
6048.0,4318,0,71041,0
6060.0,4328,0,71183,0
6072.0,4349,0,71327,0
6084.0,4360,0,71472,0
6096.0,4364,0,71616,0
6108.0,4364,0,71760,0
6120.0,4369,0,71905,0
6132.0,4373,0,72048,0
6144.0,4379,0,72193,0
6156.0,4384,0,72337,0
6168.0,4409,0,72483,0
6180.0,4412,0,72628,0
6192.0,4414,0,72772,0
6204.0,4414,0,72917,0
6216.0,4424,0,73060,0
6228.0,4429,0,73204,0
6240.0,4432,0,73349,0
6252.0,4436,0,73493,0
6264.0,4438,0,73637,0
6276.0,4456,0,73782,0
6288.0,4469,0,73927,0
6300.0,4485,0,74072,0
6312.0,4501,0,74216,0
6324.0,4516,0,74362,0
6336.0,4521,0,74506,0
6348.0,4526,0,74648,0
6360.0,4530,0,74792,0
6372.0,4539,0,74934,0
6384.0,4542,0,75079,0
6396.0,4550,0,75224,0
6408.0,4553,0,75368,0
6420.0,4555,0,75512,0
6432.0,4555,0,75657,0
6444.0,4562,0,75801,0
6456.0,4571,0,75945,0
6468.0,4575,0,76089,0
6480.0,4575,0,76233,0
6492.0,4576,0,76378,0
6504.0,4590,0,76522,0
6516.0,4592,0,76667,0
6528.0,4603,0,76811,0
6540.0,4605,0,76956,0
6552.0,4607,0,77100,0
6564.0,4610,0,77245,0
6576.0,4617,0,77390,0
6588.0,4617,0,77535,0
6600.0,4621,0,77679,0
6612.0,4626,0,77824,0
6624.0,4628,0,77968,0
6636.0,4633,0,78106,0
6648.0,4646,0,78251,0
6660.0,4655,0,78395,0
6672.0,4680,0,78540,0
6684.0,4695,0,78685,0
6696.0,4704,0,78830,0
6708.0,4709,0,78975,0
6720.0,4715,0,79118,0
6732.0,4717,0,79262,0
6744.0,4719,0,79408,0
6756.0,4723,0,79553,0
6768.0,4729,0,79697,0
6780.0,4729,0,79842,0
6792.0,4733,0,79987,0
6804.0,4740,0,80132,0
6816.0,4744,0,80276,0
6828.0,4749,0,80421,0
6840.0,4751,0,80565,0
6852.0,4751,0,80710,0
6864.0,4755,0,80854,0
6876.0,4759,0,80998,0
6888.0,4774,0,81143,0
6900.0,4783,0,81288,0
6912.0,4790,0,81432,0
6924.0,4802,0,81577,0
6936.0,4802,0,81721,0
6948.0,4810,0,81865,0
6960.0,4812,0,82010,0
6972.0,4815,0,82154,0
6984.0,4818,0,82299,0
6996.0,4823,0,82443,0
7008.0,4824,0,82588,0
7020.0,4827,0,82733,0
7032.0,4830,0,82878,0
7044.0,4836,0,83022,0
7056.0,4843,0,83166,0
7068.0,4848,0,83311,0
7080.0,4855,0,83455,0
7092.0,4859,0,83600,0
7104.0,4867,0,83745,0
7116.0,4870,0,83890,0
7128.0,4880,0,84034,0
7140.0,4882,0,84178,0
7152.0,4890,0,84322,0
7164.0,4898,0,84466,0
7176.0,4905,0,84608,0
7188.0,4922,0,84749,0
7200.0,4929,0,84892,0
