time,coverage,bug,tests,unique bugs
1908.0,3147,0,22763,0
1920.0,3147,0,22908,0
1932.0,3151,0,23054,0
1944.0,3155,0,23200,0
1956.0,3159,0,23345,0
1968.0,3163,0,23490,0
1980.0,3178,0,23636,0
1992.0,3188,0,23782,0
2004.0,3192,0,23928,0
2016.0,3203,0,24074,0
2028.0,3212,0,24220,0
2040.0,3217,0,24366,0
2052.0,3221,0,24511,0
2064.0,3227,0,24657,0
2076.0,3235,0,24803,0
2088.0,3244,0,24948,0
2100.0,3251,0,25095,0
2112.0,3259,0,25240,0
2124.0,3264,0,25387,0
2136.0,3269,0,25532,0
2148.0,3285,0,25678,0
2160.0,3293,0,25823,0
2172.0,3301,0,25969,0
2184.0,3303,0,26115,0
2196.0,3305,0,26261,0
2208.0,3305,0,26408,0
2220.0,3305,0,26553,0
2232.0,3326,0,26700,0
2244.0,3341,0,26847,0
2256.0,3352,0,26994,0
2268.0,3373,0,27140,0
2280.0,3383,0,27287,0
2292.0,3395,0,27434,0
2304.0,3407,0,27581,0
2316.0,3418,0,27728,0
2328.0,3430,0,27875,0
2340.0,3448,0,28021,0
2352.0,3455,0,28168,0
2364.0,3457,0,28314,0
2376.0,3464,0,28459,0
2388.0,3470,0,28606,0
2400.0,3474,0,28752,0
2412.0,3478,0,28898,0
2424.0,3484,0,29044,0
2436.0,3488,0,29190,0
2448.0,3496,0,29330,0
2460.0,3502,0,29462,0
2472.0,3513,0,29571,0
2484.0,3522,0,29684,0
2496.0,3529,0,29829,0
2508.0,3544,0,29973,0
2520.0,3561,0,30118,0
2532.0,3572,0,30264,0
2544.0,3576,0,30409,0
2556.0,3583,0,30554,0
2568.0,3589,0,30699,0
2580.0,3592,0,30845,0
2592.0,3601,0,30989,0
2604.0,3613,0,31133,0
2616.0,3624,0,31278,0
2628.0,3632,0,31423,0
2640.0,3638,0,31567,0
2652.0,3645,0,31712,0
2664.0,3650,0,31857,0
2676.0,3651,0,32003,0
2688.0,3659,0,32146,0
2700.0,3662,0,32291,0
2712.0,3664,0,32435,0
2724.0,3670,0,32580,0
2736.0,3674,0,32725,0
2748.0,3681,0,32870,0
2760.0,3687,0,33015,0
2772.0,3690,0,33160,0
2784.0,3693,0,33305,0
2796.0,3697,0,33450,0
2808.0,3701,0,33595,0
2820.0,3707,0,33740,0
2832.0,3712,0,33886,0
2844.0,3724,0,34029,0
2856.0,3737,0,34173,0
2868.0,3741,0,34317,0
2880.0,3744,0,34462,0
2892.0,3745,0,34608,0
2904.0,3747,0,34753,0
2916.0,3754,0,34899,0
2928.0,3761,0,35044,0
2940.0,3767,0,35188,0
2952.0,3774,0,35333,0
2964.0,3781,0,35477,0
2976.0,3781,0,35623,0
2988.0,3783,0,35769,0
3000.0,3784,0,35914,0
3012.0,3795,0,36060,0
3024.0,3800,0,36205,0
3036.0,3803,0,36351,0
3048.0,3807,0,36496,0
3060.0,3815,0,36640,0
3072.0,3815,0,36786,0
3084.0,3818,0,36932,0
3096.0,3831,0,37077,0
3108.0,3834,0,37223,0
3120.0,3842,0,37369,0
3132.0,3850,0,37514,0
3144.0,3859,0,37658,0
3156.0,3866,0,37804,0
3168.0,3868,0,37949,0
3180.0,3870,0,38094,0
3192.0,3873,0,38240,0
3204.0,3874,0,38386,0
3216.0,3875,0,38532,0
3228.0,3897,0,38677,0
3240.0,3911,0,38822,0
3252.0,3925,0,38968,0
3264.0,3935,0,39113,0
3276.0,3945,0,39259,0
3288.0,3955,0,39404,0
3300.0,3961,0,39548,0
3312.0,3967,0,39693,0
3324.0,3969,0,39839,0
3336.0,3969,0,39984,0
3348.0,3970,0,40130,0
3360.0,3983,0,40251,0
3372.0,3996,0,40363,0
3384.0,4002,0,40496,0
3396.0,4007,0,40641,0
3408.0,4012,0,40787,0
3420.0,4018,0,40932,0
3432.0,4021,0,41077,0
3444.0,4026,0,41222,0
3456.0,4030,0,41367,0
3468.0,4034,0,41513,0
3480.0,4036,0,41657,0
3492.0,4039,0,41799,0
3504.0,4039,0,41945,0
3516.0,4045,0,42090,0
3528.0,4055,0,42236,0
3540.0,4058,0,42382,0
3552.0,4059,0,42527,0
3564.0,4062,0,42673,0
3576.0,4063,0,42818,0
3588.0,4065,0,42964,0
3600.0,4075,0,43105,0
3612.0,4085,0,43251,0
3624.0,4091,0,43397,0
3636.0,4096,0,43543,0
3648.0,4098,0,43687,0
3660.0,4098,0,43832,0
3672.0,4100,0,43978,0
3684.0,4101,0,44125,0
3696.0,4105,0,44271,0
3708.0,4107,0,44416,0
3720.0,4108,0,44562,0
3732.0,4117,0,44707,0
3744.0,4123,0,44853,0
3756.0,4125,0,45000,0
3768.0,4131,0,45146,0
3780.0,4134,0,45292,0
3792.0,4139,0,45437,0
3804.0,4145,0,45583,0
3816.0,4158,0,45729,0
3828.0,4169,0,45875,0
3840.0,4183,0,46020,0
3852.0,4192,0,46166,0
3864.0,4197,0,46312,0
3876.0,4202,0,46459,0
3888.0,4212,0,46604,0
3900.0,4223,0,46749,0
3912.0,4227,0,46894,0
3924.0,4236,0,47039,0
3936.0,4241,0,47185,0
3948.0,4250,0,47330,0
3960.0,4253,0,47476,0
3972.0,4257,0,47621,0
3984.0,4258,0,47767,0
3996.0,4258,0,47913,0
4008.0,4258,0,48044,0
4020.0,4261,0,48169,0
4032.0,4262,0,48314,0
4044.0,4272,0,48459,0
4056.0,4281,0,48605,0
4068.0,4284,0,48750,0
4080.0,4289,0,48895,0
4092.0,4295,0,49026,0
4104.0,4298,0,49171,0
4116.0,4304,0,49317,0
4128.0,4306,0,49462,0
4140.0,4311,0,49605,0
4152.0,4333,0,49745,0
4164.0,4338,0,49891,0
4176.0,4339,0,50037,0
4188.0,4342,0,50182,0
4200.0,4345,0,50326,0
4212.0,4346,0,50471,0
4224.0,4353,0,50618,0
4236.0,4356,0,50763,0
4248.0,4359,0,50909,0
4260.0,4360,0,51055,0
4272.0,4363,0,51200,0
4284.0,4364,0,51346,0
4296.0,4368,0,51492,0
4308.0,4371,0,51637,0
4320.0,4372,0,51782,0
4332.0,4374,0,51927,0
4344.0,4376,0,52072,0
4356.0,4381,0,52217,0
4368.0,4385,0,52363,0
4380.0,4388,0,52507,0
4392.0,4394,0,52652,0
4404.0,4399,0,52797,0
4416.0,4400,0,52942,0
4428.0,4402,0,53087,0
4440.0,4406,0,53232,0
4452.0,4409,0,53377,0
4464.0,4411,0,53523,0
4476.0,4418,0,53668,0
4488.0,4422,0,53814,0
4500.0,4431,0,53959,0
4512.0,4437,0,54105,0
4524.0,4440,0,54250,0
4536.0,4442,0,54395,0
4548.0,4442,0,54541,0
4560.0,4450,0,54686,0
4572.0,4453,0,54831,0
4584.0,4455,0,54977,0
4596.0,4456,0,55123,0
4608.0,4456,0,55269,0
4620.0,4459,0,55415,0
4632.0,4461,0,55562,0
4644.0,4462,0,55707,0
4656.0,4464,0,55853,0
4668.0,4464,0,55999,0
4680.0,4465,0,56145,0
4692.0,4465,0,56290,0
4704.0,4465,0,56436,0
4716.0,4466,0,56582,0
4728.0,4466,0,56728,0
4740.0,4466,0,56874,0
4752.0,4466,0,57020,0
4764.0,4468,0,57165,0
4776.0,4468,0,57310,0
4788.0,4469,0,57456,0
4800.0,4470,0,57602,0
4812.0,4471,0,57748,0
4824.0,4471,0,57893,0
4836.0,4472,0,58039,0
4848.0,4473,0,58183,0
4860.0,4479,0,58329,0
4872.0,4486,0,58476,0
4884.0,4492,0,58621,0
4896.0,4497,0,58767,0
4908.0,4505,0,58914,0
4920.0,4507,0,59060,0
4932.0,4509,0,59205,0
4944.0,4510,0,59341,0
4956.0,4510,0,59487,0
4968.0,4511,0,59633,0
4980.0,4512,0,59778,0
4992.0,4519,0,59923,0
5004.0,4527,0,60068,0
5016.0,4530,0,60214,0
5028.0,4532,0,60359,0
5040.0,4532,0,60504,0
5052.0,4533,0,60650,0
5064.0,4534,0,60796,0
5076.0,4535,0,60941,0
5088.0,4537,0,61086,0
5100.0,4538,0,61232,0
5112.0,4556,0,61377,0
5124.0,4573,0,61523,0
5136.0,4586,0,61669,0
5148.0,4594,0,61812,0
5160.0,4605,0,61957,0
5172.0,4617,0,62102,0
5184.0,4628,0,62247,0
5196.0,4638,0,62367,0
5208.0,4640,0,62480,0
5220.0,4642,0,62624,0
5232.0,4643,0,62769,0
5244.0,4644,0,62915,0
5256.0,4647,0,63060,0
5268.0,4647,0,63206,0
5280.0,4648,0,63351,0
5292.0,4648,0,63497,0
5304.0,4674,0,63617,0
5316.0,4706,0,63753,0
5328.0,4727,0,63899,0
5340.0,4742,0,64045,0
5352.0,4756,0,64191,0
5364.0,4763,0,64337,0
5376.0,4774,0,64484,0
5388.0,4788,0,64629,0
5400.0,4812,0,64775,0
5412.0,4824,0,64921,0
5424.0,4835,0,65067,0
5436.0,4842,0,65213,0
5448.0,4851,0,65358,0
5460.0,4861,0,65504,0
5472.0,4868,0,65649,0
5484.0,4880,0,65796,0
5496.0,4888,0,65942,0
5508.0,4890,0,66088,0
5520.0,4898,0,66234,0
5532.0,4905,0,66380,0
5544.0,4909,0,66525,0
5556.0,4911,0,66670,0
5568.0,4921,0,66815,0
5580.0,4954,0,66961,0
5592.0,4981,0,67106,0
5604.0,4992,0,67252,0
5616.0,5010,0,67398,0
5628.0,5018,0,67543,0
5640.0,5021,0,67687,0
5652.0,5028,0,67833,0
5664.0,5036,0,67979,0
5676.0,5039,0,68124,0
5688.0,5042,0,68270,0
5700.0,5050,0,68415,0
5712.0,5051,0,68561,0
5724.0,5052,0,68706,0
5736.0,5065,0,68851,0
5748.0,5074,0,68996,0
5760.0,5082,0,69142,0
5772.0,5085,0,69287,0
5784.0,5087,0,69432,0
5796.0,5088,0,69578,0
5808.0,5096,0,69723,0
5820.0,5105,0,69868,0
5832.0,5110,0,70013,0
5844.0,5111,0,70158,0
5856.0,5113,0,70302,0
5868.0,5116,0,70447,0
5880.0,5120,0,70592,0
5892.0,5123,0,70737,0
5904.0,5133,0,70883,0
5916.0,5146,0,71028,0
5928.0,5164,0,71174,0
5940.0,5175,0,71319,0
5952.0,5183,0,71465,0
5964.0,5190,0,71610,0
5976.0,5201,0,71755,0
5988.0,5208,0,71900,0
6000.0,5214,0,72046,0
6012.0,5217,0,72192,0
6024.0,5217,0,72337,0
6036.0,5222,0,72483,0
6048.0,5225,0,72627,0
6060.0,5229,0,72773,0
6072.0,5236,0,72919,0
6084.0,5239,0,73064,0
6096.0,5249,0,73209,0
6108.0,5257,0,73355,0
6120.0,5261,0,73500,0
6132.0,5263,0,73646,0
6144.0,5270,0,73792,0
6156.0,5277,0,73937,0
6168.0,5283,0,74083,0
6180.0,5288,0,74228,0
6192.0,5288,0,74374,0
6204.0,5289,0,74520,0
6216.0,5290,0,74665,0
6228.0,5293,0,74811,0
6240.0,5294,0,74957,0
6252.0,5299,0,75103,0
6264.0,5304,0,75248,0
6276.0,5306,0,75394,0
6288.0,5309,0,75540,0
6300.0,5309,0,75685,0
6312.0,5314,0,75827,0
6324.0,5321,0,75970,0
6336.0,5332,0,76116,0
6348.0,5345,0,76261,0
6360.0,5353,0,76407,0
6372.0,5354,0,76552,0
6384.0,5361,0,76697,0
6396.0,5368,0,76843,0
6408.0,5372,0,76988,0
6420.0,5380,0,77133,0
6432.0,5381,0,77279,0
6444.0,5385,0,77424,0
6456.0,5387,0,77569,0
6468.0,5392,0,77714,0
6480.0,5393,0,77859,0
6492.0,5394,0,78005,0
6504.0,5399,0,78150,0
6516.0,5406,0,78291,0
6528.0,5414,0,78437,0
6540.0,5421,0,78583,0
6552.0,5428,0,78729,0
6564.0,5438,0,78875,0
6576.0,5448,0,79020,0
6588.0,5451,0,79166,0
6600.0,5455,0,79310,0
6612.0,5460,0,79455,0
6624.0,5464,0,79600,0
6636.0,5467,0,79746,0
6648.0,5470,0,79890,0
6660.0,5474,0,80036,0
6672.0,5475,0,80182,0
6684.0,5476,0,80327,0
6696.0,5477,0,80473,0
6708.0,5477,0,80618,0
6720.0,5477,0,80764,0
6732.0,5477,0,80909,0
6744.0,5477,0,81055,0
6756.0,5481,0,81201,0
6768.0,5481,0,81346,0
6780.0,5484,0,81492,0
6792.0,5491,0,81637,0
6804.0,5494,0,81783,0
6816.0,5501,0,81922,0
6828.0,5504,0,82068,0
6840.0,5507,0,82214,0
6852.0,5508,0,82360,0
6864.0,5509,0,82506,0
6876.0,5509,0,82652,0
6888.0,5511,0,82798,0
6900.0,5518,0,82927,0
6912.0,5522,0,83057,0
6924.0,5527,0,83202,0
6936.0,5531,0,83348,0
6948.0,5534,0,83493,0
6960.0,5544,0,83640,0
6972.0,5547,0,83786,0
6984.0,5553,0,83932,0
6996.0,5557,0,84078,0
7008.0,5563,0,84225,0
7020.0,5566,0,84371,0
7032.0,5569,0,84518,0
7044.0,5571,0,84663,0
7056.0,5574,0,84810,0
7068.0,5578,0,84955,0
7080.0,5582,0,85095,0
7092.0,5586,0,85241,0
7104.0,5590,0,85387,0
7116.0,5600,0,85531,0
7128.0,5609,0,85676,0
7140.0,5612,0,85822,0
7152.0,5624,0,85968,0
7164.0,5626,0,86115,0
7176.0,5636,0,86261,0
7188.0,5640,0,86407,0
7200.0,5649,0,86553,0
