time,coverage,bug,tests,unique bugs
1212.0,2556,0,14396,0
1224.0,2577,0,14541,0
1236.0,2590,0,14685,0
1248.0,2603,0,14822,0
1260.0,2616,0,14967,0
1272.0,2630,0,15111,0
1284.0,2650,0,15256,0
1296.0,2666,0,15400,0
1308.0,2690,0,15545,0
1320.0,2719,0,15689,0
1332.0,2736,0,15833,0
1344.0,2746,0,15969,0
1356.0,2760,0,16085,0
1368.0,2774,0,16206,0
1380.0,2791,0,16340,0
1392.0,2798,0,16482,0
1404.0,2809,0,16626,0
1416.0,2814,0,16769,0
1428.0,2831,0,16912,0
1440.0,2839,0,17055,0
1452.0,2848,0,17197,0
1464.0,2853,0,17339,0
1476.0,2860,0,17482,0
1488.0,2869,0,17624,0
1500.0,2878,0,17767,0
1512.0,2885,0,17910,0
1524.0,2887,0,18052,0
1536.0,2896,0,18195,0
1548.0,2900,0,18337,0
1560.0,2911,0,18479,0
1572.0,2925,0,18622,0
1584.0,2944,0,18764,0
1596.0,2949,0,18907,0
1608.0,2958,0,19048,0
1620.0,2968,0,19187,0
1632.0,2974,0,19331,0
1644.0,2979,0,19475,0
1656.0,2989,0,19620,0
1668.0,3009,0,19765,0
1680.0,3034,0,19910,0
1692.0,3056,0,20055,0
1704.0,3080,0,20200,0
1716.0,3087,0,20345,0
1728.0,3100,0,20490,0
1740.0,3109,0,20635,0
1752.0,3128,0,20780,0
1764.0,3141,0,20925,0
1776.0,3150,0,21070,0
1788.0,3158,0,21214,0
1800.0,3162,0,21359,0
1812.0,3181,0,21504,0
1824.0,3194,0,21648,0
1836.0,3205,0,21793,0
1848.0,3213,0,21937,0
1860.0,3222,0,22082,0
1872.0,3225,0,22226,0
1884.0,3235,0,22371,0
1896.0,3254,0,22515,0
1908.0,3265,0,22660,0
1920.0,3270,0,22805,0
1932.0,3272,0,22949,0
1944.0,3273,0,23094,0
1956.0,3275,0,23237,0
1968.0,3280,0,23380,0
1980.0,3291,0,23525,0
1992.0,3305,0,23670,0
2004.0,3310,0,23815,0
2016.0,3313,0,23960,0
2028.0,3317,0,24105,0
2040.0,3327,0,24250,0
2052.0,3332,0,24395,0
2064.0,3335,0,24539,0
2076.0,3341,0,24683,0
2088.0,3344,0,24828,0
2100.0,3350,0,24973,0
2112.0,3356,0,25117,0
2124.0,3372,0,25262,0
2136.0,3406,0,25407,0
2148.0,3427,0,25550,0
2160.0,3437,0,25694,0
2172.0,3445,0,25839,0
2184.0,3459,0,25983,0
2196.0,3465,0,26127,0
2208.0,3470,0,26272,0
2220.0,3477,0,26417,0
2232.0,3481,0,26561,0
2244.0,3483,0,26706,0
2256.0,3486,0,26850,0
2268.0,3486,0,26995,0
2280.0,3491,0,27140,0
2292.0,3494,0,27284,0
2304.0,3496,0,27428,0
2316.0,3499,0,27572,0
2328.0,3500,0,27717,0
2340.0,3501,0,27862,0
2352.0,3501,0,28007,0
2364.0,3505,0,28152,0
2376.0,3508,0,28297,0
2388.0,3513,0,28441,0
2400.0,3518,0,28586,0
2412.0,3524,0,28730,0
2424.0,3532,0,28874,0
2436.0,3538,0,29019,0
2448.0,3553,0,29157,0
2460.0,3559,0,29279,0
2472.0,3565,0,29377,0
2484.0,3570,0,29484,0
2496.0,3577,0,29621,0
2508.0,3585,0,29765,0
2520.0,3586,0,29908,0
2532.0,3590,0,30051,0
2544.0,3592,0,30194,0
2556.0,3594,0,30338,0
2568.0,3598,0,30482,0
2580.0,3608,0,30626,0
2592.0,3614,0,30769,0
2604.0,3617,0,30912,0
2616.0,3619,0,31056,0
2628.0,3621,0,31199,0
2640.0,3627,0,31343,0
2652.0,3630,0,31487,0
2664.0,3630,0,31632,0
2676.0,3632,0,31777,0
2688.0,3633,0,31922,0
2700.0,3635,0,32067,0
2712.0,3640,0,32211,0
2724.0,3645,0,32353,0
2736.0,3651,0,32498,0
2748.0,3665,0,32621,0
2760.0,3676,0,32733,0
2772.0,3687,0,32842,0
2784.0,3691,0,32950,0
2796.0,3693,0,33057,0
2808.0,3716,0,33190,0
2820.0,3729,0,33333,0
2832.0,3743,0,33477,0
2844.0,3756,0,33621,0
2856.0,3776,0,33765,0
2868.0,3781,0,33909,0
2880.0,3788,0,34053,0
2892.0,3790,0,34195,0
2904.0,3791,0,34338,0
2916.0,3792,0,34482,0
2928.0,3793,0,34626,0
2940.0,3800,0,34770,0
2952.0,3808,0,34914,0
2964.0,3818,0,35057,0
2976.0,3832,0,35202,0
2988.0,3836,0,35346,0
3000.0,3841,0,35490,0
3012.0,3851,0,35634,0
3024.0,3857,0,35777,0
3036.0,3861,0,35920,0
3048.0,3882,0,36063,0
3060.0,3900,0,36206,0
3072.0,3908,0,36350,0
3084.0,3917,0,36494,0
3096.0,3927,0,36638,0
3108.0,3934,0,36782,0
3120.0,3938,0,36926,0
3132.0,3951,0,37070,0
3144.0,3965,0,37214,0
3156.0,3966,0,37358,0
3168.0,3973,0,37502,0
3180.0,3990,0,37646,0
3192.0,4006,0,37790,0
3204.0,4017,0,37934,0
3216.0,4028,0,38078,0
3228.0,4035,0,38223,0
3240.0,4038,0,38367,0
3252.0,4047,0,38510,0
3264.0,4053,0,38654,0
3276.0,4070,0,38798,0
3288.0,4082,0,38942,0
3300.0,4089,0,39086,0
3312.0,4092,0,39230,0
3324.0,4096,0,39374,0
3336.0,4103,0,39518,0
3348.0,4105,0,39661,0
3360.0,4114,0,39805,0
3372.0,4134,0,39947,0
3384.0,4155,0,40091,0
3396.0,4164,0,40235,0
3408.0,4180,0,40378,0
3420.0,4181,0,40522,0
3432.0,4184,0,40666,0
3444.0,4193,0,40810,0
3456.0,4201,0,40953,0
3468.0,4226,0,41098,0
3480.0,4233,0,41241,0
3492.0,4246,0,41385,0
3504.0,4246,0,41529,0
3516.0,4251,0,41673,0
3528.0,4254,0,41817,0
3540.0,4260,0,41961,0
3552.0,4295,0,42105,0
3564.0,4327,0,42249,0
3576.0,4355,0,42393,0
3588.0,4383,0,42537,0
3600.0,4404,0,42681,0
3612.0,4439,0,42825,0
3624.0,4458,0,42969,0
3636.0,4467,0,43112,0
3648.0,4472,0,43256,0
3660.0,4479,0,43400,0
3672.0,4485,0,43544,0
3684.0,4493,0,43688,0
3696.0,4498,0,43832,0
3708.0,4500,0,43976,0
3720.0,4506,0,44120,0
3732.0,4511,0,44263,0
3744.0,4526,0,44408,0
3756.0,4546,0,44551,0
3768.0,4585,0,44694,0
3780.0,4617,0,44838,0
3792.0,4618,0,44982,0
3804.0,4621,0,45125,0
3816.0,4625,0,45269,0
3828.0,4629,0,45412,0
3840.0,4635,0,45556,0
3852.0,4643,0,45699,0
3864.0,4647,0,45841,0
3876.0,4671,0,45984,0
3888.0,4679,0,46127,0
3900.0,4689,0,46270,0
3912.0,4697,0,46414,0
3924.0,4704,0,46558,0
3936.0,4719,0,46702,0
3948.0,4724,0,46845,0
3960.0,4741,0,46988,0
3972.0,4746,0,47132,0
3984.0,4751,0,47276,0
3996.0,4757,0,47420,0
4008.0,4766,0,47564,0
4020.0,4769,0,47708,0
4032.0,4772,0,47851,0
4044.0,4775,0,47995,0
4056.0,4777,0,48138,0
4068.0,4779,0,48281,0
4080.0,4782,0,48425,0
4092.0,4789,0,48568,0
4104.0,4798,0,48712,0
4116.0,4817,0,48856,0
4128.0,4823,0,49000,0
4140.0,4828,0,49144,0
4152.0,4832,0,49288,0
4164.0,4834,0,49432,0
4176.0,4839,0,49576,0
4188.0,4840,0,49718,0
4200.0,4842,0,49861,0
4212.0,4843,0,50003,0
4224.0,4843,0,50147,0
4236.0,4845,0,50290,0
4248.0,4846,0,50434,0
4260.0,4847,0,50577,0
4272.0,4847,0,50722,0
4284.0,4849,0,50865,0
4296.0,4851,0,51010,0
4308.0,4854,0,51153,0
4320.0,4855,0,51297,0
4332.0,4857,0,51442,0
4344.0,4858,0,51586,0
4356.0,4860,0,51730,0
4368.0,4863,0,51875,0
4380.0,4870,0,52019,0
4392.0,4874,0,52163,0
4404.0,4879,0,52307,0
4416.0,4883,0,52452,0
4428.0,4885,0,52597,0
4440.0,4889,0,52742,0
4452.0,4890,0,52886,0
4464.0,4894,0,53030,0
4476.0,4899,0,53174,0
4488.0,4903,0,53318,0
4500.0,4903,0,53463,0
4512.0,4910,0,53607,0
4524.0,4914,0,53751,0
4536.0,4918,0,53894,0
4548.0,4924,0,54038,0
4560.0,4926,0,54183,0
4572.0,4931,0,54327,0
4584.0,4937,0,54471,0
4596.0,4945,0,54614,0
4608.0,4954,0,54758,0
4620.0,4958,0,54902,0
4632.0,4965,0,55045,0
4644.0,4968,0,55189,0
4656.0,4970,0,55334,0
4668.0,4970,0,55478,0
4680.0,4971,0,55621,0
4692.0,4971,0,55766,0
4704.0,4976,0,55910,0
4716.0,4982,0,56055,0
4728.0,4989,0,56198,0
4740.0,4996,0,56344,0
4752.0,5000,0,56488,0
4764.0,5010,0,56634,0
4776.0,5017,0,56779,0
4788.0,5020,0,56923,0
4800.0,5024,0,57069,0
4812.0,5024,0,57213,0
4824.0,5024,0,57358,0
4836.0,5029,0,57503,0
4848.0,5031,0,57645,0
4860.0,5032,0,57789,0
4872.0,5038,0,57934,0
4884.0,5046,0,58079,0
4896.0,5051,0,58223,0
4908.0,5057,0,58368,0
4920.0,5059,0,58513,0
4932.0,5061,0,58658,0
4944.0,5062,0,58802,0
4956.0,5064,0,58947,0
4968.0,5066,0,59092,0
4980.0,5068,0,59236,0
4992.0,5077,0,59381,0
5004.0,5086,0,59526,0
5016.0,5088,0,59671,0
5028.0,5093,0,59815,0
5040.0,5097,0,59960,0
5052.0,5101,0,60104,0
5064.0,5102,0,60249,0
5076.0,5105,0,60394,0
5088.0,5108,0,60538,0
5100.0,5109,0,60682,0
5112.0,5111,0,60825,0
5124.0,5112,0,60971,0
5136.0,5115,0,61116,0
5148.0,5118,0,61259,0
5160.0,5119,0,61404,0
5172.0,5119,0,61549,0
5184.0,5120,0,61693,0
5196.0,5121,0,61839,0
5208.0,5121,0,61984,0
5220.0,5122,0,62128,0
5232.0,5125,0,62272,0
5244.0,5129,0,62415,0
5256.0,5135,0,62559,0
5268.0,5143,0,62704,0
5280.0,5148,0,62848,0
5292.0,5153,0,62993,0
5304.0,5157,0,63138,0
5316.0,5158,0,63283,0
5328.0,5160,0,63428,0
5340.0,5160,0,63574,0
5352.0,5161,0,63718,0
5364.0,5162,0,63863,0
5376.0,5163,0,64008,0
5388.0,5166,0,64153,0
5400.0,5169,0,64293,0
5412.0,5170,0,64438,0
5424.0,5173,0,64583,0
5436.0,5176,0,64725,0
5448.0,5181,0,64869,0
5460.0,5181,0,65015,0
5472.0,5185,0,65160,0
5484.0,5187,0,65305,0
5496.0,5188,0,65450,0
5508.0,5188,0,65595,0
5520.0,5192,0,65740,0
5532.0,5201,0,65885,0
5544.0,5204,0,66030,0
5556.0,5206,0,66174,0
5568.0,5209,0,66319,0
5580.0,5214,0,66464,0
5592.0,5219,0,66610,0
5604.0,5225,0,66754,0
5616.0,5249,0,66899,0
5628.0,5261,0,67043,0
5640.0,5272,0,67189,0
5652.0,5278,0,67334,0
5664.0,5288,0,67480,0
5676.0,5291,0,67625,0
5688.0,5293,0,67768,0
5700.0,5300,0,67892,0
5712.0,5306,0,68037,0
5724.0,5314,0,68183,0
5736.0,5316,0,68327,0
5748.0,5316,0,68472,0
5760.0,5316,0,68618,0
5772.0,5318,0,68763,0
5784.0,5319,0,68908,0
5796.0,5322,0,69053,0
5808.0,5323,0,69199,0
5820.0,5325,0,69336,0
5832.0,5325,0,69481,0
5844.0,5325,0,69626,0
5856.0,5325,0,69772,0
5868.0,5329,0,69916,0
5880.0,5334,0,70061,0
5892.0,5336,0,70206,0
5904.0,5338,0,70351,0
5916.0,5343,0,70496,0
5928.0,5344,0,70640,0
5940.0,5346,0,70786,0
5952.0,5349,0,70931,0
5964.0,5354,0,71075,0
5976.0,5357,0,71221,0
5988.0,5358,0,71365,0
6000.0,5359,0,71510,0
6012.0,5361,0,71655,0
6024.0,5365,0,71800,0
6036.0,5370,0,71945,0
6048.0,5377,0,72089,0
6060.0,5380,0,72234,0
6072.0,5386,0,72379,0
6084.0,5395,0,72524,0
6096.0,5401,0,72668,0
6108.0,5407,0,72813,0
6120.0,5410,0,72955,0
6132.0,5421,0,73100,0
6144.0,5425,0,73246,0
6156.0,5435,0,73389,0
6168.0,5446,0,73535,0
6180.0,5456,0,73680,0
6192.0,5463,0,73825,0
6204.0,5472,0,73971,0
6216.0,5476,0,74116,0
6228.0,5478,0,74262,0
6240.0,5481,0,74407,0
6252.0,5484,0,74551,0
6264.0,5488,0,74696,0
6276.0,5492,0,74840,0
6288.0,5495,0,74984,0
6300.0,5503,0,75105,0
6312.0,5505,0,75250,0
6324.0,5511,0,75395,0
6336.0,5515,0,75540,0
6348.0,5517,0,75681,0
6360.0,5519,0,75823,0
6372.0,5522,0,75967,0
6384.0,5524,0,76112,0
6396.0,5526,0,76256,0
6408.0,5529,0,76401,0
6420.0,5531,0,76546,0
6432.0,5533,0,76690,0
6444.0,5536,0,76836,0
6456.0,5539,0,76981,0
6468.0,5543,0,77126,0
6480.0,5548,0,77270,0
6492.0,5553,0,77415,0
6504.0,5560,0,77560,0
6516.0,5570,0,77704,0
6528.0,5574,0,77849,0
6540.0,5582,0,77995,0
6552.0,5588,0,78140,0
6564.0,5601,0,78286,0
6576.0,5604,0,78430,0
6588.0,5608,0,78574,0
6600.0,5615,0,78719,0
6612.0,5617,0,78864,0
6624.0,5620,0,79009,0
6636.0,5624,0,79155,0
6648.0,5625,0,79300,0
6660.0,5625,0,79445,0
6672.0,5626,0,79590,0
6684.0,5632,0,79730,0
6696.0,5651,0,79876,0
6708.0,5659,0,80021,0
6720.0,5666,0,80166,0
6732.0,5676,0,80311,0
6744.0,5684,0,80456,0
6756.0,5688,0,80601,0
6768.0,5695,0,80746,0
6780.0,5699,0,80891,0
6792.0,5704,0,81036,0
6804.0,5705,0,81180,0
6816.0,5708,0,81325,0
6828.0,5708,0,81470,0
6840.0,5710,0,81615,0
6852.0,5713,0,81760,0
6864.0,5738,0,81904,0
6876.0,5771,0,82049,0
6888.0,5786,0,82194,0
6900.0,5795,0,82339,0
6912.0,5799,0,82483,0
6924.0,5799,0,82628,0
6936.0,5805,0,82773,0
6948.0,5810,0,82918,0
6960.0,5813,0,83061,0
6972.0,5818,0,83205,0
6984.0,5821,0,83349,0
6996.0,5823,0,83494,0
7008.0,5827,0,83638,0
7020.0,5832,0,83782,0
7032.0,5839,0,83928,0
7044.0,5852,0,84073,0
7056.0,5872,0,84217,0
7068.0,5882,0,84361,0
7080.0,5885,0,84505,0
7092.0,5889,0,84650,0
7104.0,5891,0,84796,0
7116.0,5892,0,84941,0
7128.0,5894,0,85086,0
7140.0,5901,0,85230,0
7152.0,5905,0,85374,0
7164.0,5912,0,85519,0
7176.0,5921,0,85664,0
7188.0,5925,0,85810,0
7200.0,5925,0,85954,0
