time,coverage,bug,tests,unique bugs
1548.0,1808,0,18303,0
1560.0,1813,0,18447,0
1572.0,1819,0,18592,0
1584.0,1828,0,18737,0
1596.0,1833,0,18881,0
1608.0,1844,0,19022,0
1620.0,1854,0,19168,0
1632.0,1860,0,19312,0
1644.0,1876,0,19456,0
1656.0,1882,0,19601,0
1668.0,1892,0,19746,0
1680.0,1898,0,19890,0
1692.0,1905,0,20034,0
1704.0,1911,0,20179,0
1716.0,1917,0,20324,0
1728.0,1924,0,20469,0
1740.0,1934,0,20614,0
1752.0,1944,0,20759,0
1764.0,1960,0,20903,0
1776.0,1967,0,21048,0
1788.0,1976,0,21193,0
1800.0,1984,0,21338,0
1812.0,1990,0,21482,0
1824.0,1994,0,21627,0
1836.0,2002,0,21773,0
1848.0,2010,0,21916,0
1860.0,2015,0,22031,0
1872.0,2024,0,22152,0
1884.0,2036,0,22297,0
1896.0,2043,0,22442,0
1908.0,2058,0,22587,0
1920.0,2060,0,22732,0
1932.0,2068,0,22875,0
1944.0,2077,0,23019,0
1956.0,2081,0,23165,0
1968.0,2085,0,23310,0
1980.0,2089,0,23450,0
1992.0,2098,0,23595,0
2004.0,2106,0,23740,0
2016.0,2110,0,23884,0
2028.0,2117,0,24029,0
2040.0,2123,0,24172,0
2052.0,2127,0,24317,0
2064.0,2139,0,24461,0
2076.0,2148,0,24606,0
2088.0,2166,0,24751,0
2100.0,2184,0,24895,0
2112.0,2200,0,25038,0
2124.0,2209,0,25183,0
2136.0,2213,0,25327,0
2148.0,2219,0,25470,0
2160.0,2224,0,25615,0
2172.0,2230,0,25760,0
2184.0,2238,0,25905,0
2196.0,2248,0,26049,0
2208.0,2256,0,26193,0
2220.0,2267,0,26337,0
2232.0,2271,0,26481,0
2244.0,2276,0,26626,0
2256.0,2281,0,26768,0
2268.0,2295,0,26911,0
2280.0,2303,0,27056,0
2292.0,2312,0,27200,0
2304.0,2318,0,27345,0
2316.0,2322,0,27490,0
2328.0,2333,0,27635,0
2340.0,2341,0,27779,0
2352.0,2354,0,27925,0
2364.0,2368,0,28070,0
2376.0,2383,0,28215,0
2388.0,2399,0,28358,0
2400.0,2403,0,28503,0
2412.0,2407,0,28649,0
2424.0,2422,0,28794,0
2436.0,2434,0,28939,0
2448.0,2443,0,29084,0
2460.0,2454,0,29227,0
2472.0,2468,0,29371,0
2484.0,2473,0,29516,0
2496.0,2481,0,29662,0
2508.0,2487,0,29807,0
2520.0,2489,0,29952,0
2532.0,2498,0,30097,0
2544.0,2503,0,30242,0
2556.0,2510,0,30386,0
2568.0,2520,0,30531,0
2580.0,2550,0,30677,0
2592.0,2562,0,30819,0
2604.0,2566,0,30964,0
2616.0,2569,0,31109,0
2628.0,2574,0,31254,0
2640.0,2580,0,31399,0
2652.0,2584,0,31543,0
2664.0,2590,0,31688,0
2676.0,2604,0,31833,0
2688.0,2609,0,31978,0
2700.0,2613,0,32123,0
2712.0,2621,0,32267,0
2724.0,2629,0,32412,0
2736.0,2633,0,32557,0
2748.0,2636,0,32702,0
2760.0,2642,0,32847,0
2772.0,2645,0,32992,0
2784.0,2651,0,33137,0
2796.0,2658,0,33282,0
2808.0,2666,0,33427,0
2820.0,2682,0,33567,0
2832.0,2686,0,33712,0
2844.0,2693,0,33856,0
2856.0,2702,0,34001,0
2868.0,2706,0,34145,0
2880.0,2713,0,34290,0
2892.0,2720,0,34435,0
2904.0,2727,0,34580,0
2916.0,2728,0,34725,0
2928.0,2733,0,34871,0
2940.0,2736,0,35016,0
2952.0,2742,0,35161,0
2964.0,2745,0,35306,0
2976.0,2753,0,35451,0
2988.0,2758,0,35596,0
3000.0,2762,0,35740,0
3012.0,2777,0,35884,0
3024.0,2779,0,36027,0
3036.0,2784,0,36173,0
3048.0,2789,0,36317,0
3060.0,2792,0,36463,0
3072.0,2799,0,36605,0
3084.0,2801,0,36750,0
3096.0,2802,0,36896,0
3108.0,2823,0,37041,0
3120.0,2832,0,37185,0
3132.0,2838,0,37330,0
3144.0,2842,0,37475,0
3156.0,2846,0,37620,0
3168.0,2849,0,37764,0
3180.0,2853,0,37909,0
3192.0,2854,0,38053,0
3204.0,2861,0,38197,0
3216.0,2865,0,38342,0
3228.0,2870,0,38487,0
3240.0,2878,0,38632,0
3252.0,2886,0,38777,0
3264.0,2888,0,38922,0
3276.0,2889,0,39067,0
3288.0,2896,0,39212,0
3300.0,2902,0,39357,0
3312.0,2908,0,39502,0
3324.0,2922,0,39646,0
3336.0,2928,0,39790,0
3348.0,2940,0,39934,0
3360.0,2953,0,40079,0
3372.0,2958,0,40224,0
3384.0,2967,0,40368,0
3396.0,2971,0,40513,0
3408.0,2975,0,40658,0
3420.0,2978,0,40803,0
3432.0,2989,0,40944,0
3444.0,2992,0,41089,0
3456.0,3003,0,41234,0
3468.0,3006,0,41378,0
3480.0,3013,0,41523,0
3492.0,3017,0,41669,0
3504.0,3021,0,41814,0
3516.0,3026,0,41959,0
3528.0,3033,0,42104,0
3540.0,3046,0,42249,0
3552.0,3048,0,42394,0
3564.0,3057,0,42539,0
3576.0,3078,0,42684,0
3588.0,3090,0,42829,0
3600.0,3097,0,42973,0
3612.0,3105,0,43117,0
3624.0,3108,0,43261,0
3636.0,3110,0,43407,0
3648.0,3111,0,43551,0
3660.0,3115,0,43696,0
3672.0,3122,0,43841,0
3684.0,3134,0,43985,0
3696.0,3141,0,44129,0
3708.0,3150,0,44274,0
3720.0,3155,0,44419,0
3732.0,3161,0,44565,0
3744.0,3176,0,44709,0
3756.0,3178,0,44854,0
3768.0,3194,0,45000,0
3780.0,3199,0,45145,0
3792.0,3212,0,45290,0
3804.0,3220,0,45436,0
3816.0,3231,0,45580,0
3828.0,3240,0,45724,0
3840.0,3257,0,45869,0
3852.0,3270,0,46015,0
3864.0,3275,0,46160,0
3876.0,3278,0,46305,0
3888.0,3283,0,46450,0
3900.0,3287,0,46595,0
3912.0,3302,0,46740,0
3924.0,3309,0,46885,0
3936.0,3311,0,47030,0
3948.0,3313,0,47174,0
3960.0,3319,0,47319,0
3972.0,3326,0,47465,0
3984.0,3329,0,47611,0
3996.0,3338,0,47756,0
4008.0,3351,0,47902,0
4020.0,3360,0,48048,0
4032.0,3366,0,48194,0
4044.0,3376,0,48339,0
4056.0,3379,0,48485,0
4068.0,3386,0,48629,0
4080.0,3395,0,48775,0
4092.0,3401,0,48921,0
4104.0,3414,0,49067,0
4116.0,3422,0,49213,0
4128.0,3432,0,49359,0
4140.0,3435,0,49505,0
4152.0,3439,0,49651,0
4164.0,3445,0,49797,0
4176.0,3450,0,49942,0
4188.0,3452,0,50089,0
4200.0,3457,0,50234,0
4212.0,3480,0,50380,0
4224.0,3493,0,50526,0
4236.0,3512,0,50672,0
4248.0,3520,0,50818,0
4260.0,3523,0,50964,0
4272.0,3525,0,51110,0
4284.0,3533,0,51256,0
4296.0,3542,0,51402,0
4308.0,3544,0,51548,0
4320.0,3549,0,51694,0
4332.0,3553,0,51839,0
4344.0,3568,0,51985,0
4356.0,3573,0,52130,0
4368.0,3580,0,52277,0
4380.0,3590,0,52422,0
4392.0,3593,0,52568,0
4404.0,3601,0,52714,0
4416.0,3605,0,52860,0
4428.0,3612,0,53006,0
4440.0,3617,0,53153,0
4452.0,3620,0,53299,0
4464.0,3626,0,53445,0
4476.0,3629,0,53592,0
4488.0,3634,0,53739,0
4500.0,3634,0,53885,0
4512.0,3657,0,54031,0
4524.0,3659,0,54177,0
4536.0,3659,0,54323,0
4548.0,3667,0,54468,0
4560.0,3687,0,54614,0
4572.0,3690,0,54759,0
4584.0,3693,0,54905,0
4596.0,3695,0,55052,0
4608.0,3699,0,55198,0
4620.0,3701,0,55345,0
4632.0,3708,0,55491,0
4644.0,3712,0,55637,0
4656.0,3721,0,55784,0
4668.0,3722,0,55930,0
4680.0,3731,0,56075,0
4692.0,3741,0,56222,0
4704.0,3748,0,56368,0
4716.0,3751,0,56514,0
4728.0,3756,0,56661,0
4740.0,3760,0,56807,0
4752.0,3765,0,56953,0
4764.0,3770,0,57099,0
4776.0,3772,0,57245,0
4788.0,3774,0,57392,0
4800.0,3777,0,57538,0
4812.0,3788,0,57684,0
4824.0,3791,0,57830,0
4836.0,3793,0,57974,0
4848.0,3799,0,58119,0
4860.0,3803,0,58266,0
4872.0,3811,0,58411,0
4884.0,3815,0,58557,0
4896.0,3823,0,58703,0
4908.0,3826,0,58849,0
4920.0,3827,0,58995,0
4932.0,3832,0,59140,0
4944.0,3846,0,59285,0
4956.0,3862,0,59431,0
4968.0,3891,0,59576,0
4980.0,3909,0,59722,0
4992.0,3934,0,59868,0
5004.0,3947,0,60014,0
5016.0,3961,0,60159,0
5028.0,3971,0,60302,0
5040.0,3978,0,60449,0
5052.0,3986,0,60595,0
5064.0,3994,0,60742,0
5076.0,3996,0,60887,0
5088.0,3999,0,61032,0
5100.0,4004,0,61178,0
5112.0,4006,0,61324,0
5124.0,4008,0,61469,0
5136.0,4015,0,61615,0
5148.0,4020,0,61761,0
5160.0,4026,0,61907,0
5172.0,4027,0,62054,0
5184.0,4030,0,62200,0
5196.0,4034,0,62345,0
5208.0,4048,0,62492,0
5220.0,4058,0,62638,0
5232.0,4066,0,62784,0
5244.0,4068,0,62930,0
5256.0,4077,0,63076,0
5268.0,4083,0,63222,0
5280.0,4086,0,63368,0
5292.0,4094,0,63514,0
5304.0,4099,0,63660,0
5316.0,4101,0,63805,0
5328.0,4101,0,63951,0
5340.0,4107,0,64097,0
5352.0,4109,0,64242,0
5364.0,4115,0,64389,0
5376.0,4126,0,64535,0
5388.0,4137,0,64681,0
5400.0,4141,0,64827,0
5412.0,4147,0,64973,0
5424.0,4151,0,65119,0
5436.0,4155,0,65265,0
5448.0,4156,0,65410,0
5460.0,4160,0,65556,0
5472.0,4169,0,65702,0
5484.0,4182,0,65848,0
5496.0,4196,0,65993,0
5508.0,4210,0,66139,0
5520.0,4217,0,66285,0
5532.0,4233,0,66430,0
5544.0,4238,0,66576,0
5556.0,4245,0,66722,0
5568.0,4250,0,66868,0
5580.0,4252,0,67014,0
5592.0,4254,0,67161,0
5604.0,4260,0,67307,0
5616.0,4260,0,67452,0
5628.0,4260,0,67598,0
5640.0,4266,0,67739,0
5652.0,4275,0,67885,0
5664.0,4282,0,68032,0
5676.0,4284,0,68178,0
5688.0,4285,0,68324,0
5700.0,4288,0,68471,0
5712.0,4289,0,68617,0
5724.0,4294,0,68763,0
5736.0,4295,0,68909,0
5748.0,4315,0,69055,0
5760.0,4316,0,69201,0
5772.0,4316,0,69347,0
5784.0,4327,0,69493,0
5796.0,4340,0,69639,0
5808.0,4344,0,69786,0
5820.0,4346,0,69932,0
5832.0,4349,0,70079,0
5844.0,4364,0,70225,0
5856.0,4367,0,70371,0
5868.0,4376,0,70517,0
5880.0,4378,0,70664,0
5892.0,4380,0,70810,0
5904.0,4384,0,70956,0
5916.0,4387,0,71103,0
5928.0,4387,0,71249,0
5940.0,4391,0,71396,0
5952.0,4395,0,71542,0
5964.0,4399,0,71689,0
5976.0,4400,0,71835,0
5988.0,4409,0,71982,0
6000.0,4414,0,72128,0
6012.0,4416,0,72274,0
6024.0,4419,0,72421,0
6036.0,4421,0,72567,0
6048.0,4421,0,72712,0
6060.0,4423,0,72857,0
6072.0,4427,0,73003,0
6084.0,4432,0,73149,0
6096.0,4437,0,73295,0
6108.0,4438,0,73441,0
6120.0,4438,0,73587,0
6132.0,4442,0,73733,0
6144.0,4448,0,73879,0
6156.0,4454,0,74026,0
6168.0,4457,0,74172,0
6180.0,4457,0,74318,0
6192.0,4464,0,74465,0
6204.0,4470,0,74611,0
6216.0,4473,0,74757,0
6228.0,4479,0,74903,0
6240.0,4481,0,75049,0
6252.0,4487,0,75194,0
6264.0,4506,0,75341,0
6276.0,4508,0,75486,0
6288.0,4518,0,75630,0
6300.0,4520,0,75776,0
6312.0,4525,0,75922,0
6324.0,4533,0,76067,0
6336.0,4548,0,76213,0
6348.0,4551,0,76358,0
6360.0,4563,0,76504,0
6372.0,4581,0,76646,0
6384.0,4591,0,76791,0
6396.0,4612,0,76937,0
6408.0,4633,0,77083,0
6420.0,4656,0,77229,0
6432.0,4660,0,77376,0
6444.0,4663,0,77522,0
6456.0,4665,0,77668,0
6468.0,4674,0,77814,0
6480.0,4698,0,77960,0
6492.0,4721,0,78106,0
6504.0,4737,0,78252,0
6516.0,4753,0,78397,0
6528.0,4767,0,78543,0
6540.0,4770,0,78689,0
6552.0,4773,0,78836,0
6564.0,4777,0,78982,0
6576.0,4778,0,79127,0
6588.0,4784,0,79274,0
6600.0,4788,0,79420,0
6612.0,4791,0,79565,0
6624.0,4794,0,79711,0
6636.0,4797,0,79857,0
6648.0,4803,0,80002,0
6660.0,4813,0,80148,0
6672.0,4815,0,80293,0
6684.0,4823,0,80440,0
6696.0,4826,0,80586,0
6708.0,4828,0,80731,0
6720.0,4838,0,80876,0
6732.0,4861,0,81022,0
6744.0,4879,0,81168,0
6756.0,4888,0,81313,0
6768.0,4893,0,81458,0
6780.0,4902,0,81603,0
6792.0,4912,0,81749,0
6804.0,4920,0,81894,0
6816.0,4923,0,82038,0
6828.0,4929,0,82184,0
6840.0,4932,0,82329,0
6852.0,4936,0,82474,0
6864.0,4946,0,82620,0
6876.0,4952,0,82766,0
6888.0,4954,0,82911,0
6900.0,4959,0,83057,0
6912.0,4973,0,83202,0
6924.0,4982,0,83347,0
6936.0,4987,0,83494,0
6948.0,4989,0,83638,0
6960.0,4993,0,83783,0
6972.0,4997,0,83929,0
6984.0,4999,0,84056,0
6996.0,5000,0,84169,0
7008.0,5008,0,84306,0
7020.0,5014,0,84452,0
7032.0,5020,0,84597,0
7044.0,5021,0,84742,0
7056.0,5022,0,84888,0
7068.0,5030,0,85034,0
7080.0,5036,0,85179,0
7092.0,5040,0,85325,0
7104.0,5044,0,85471,0
7116.0,5046,0,85616,0
7128.0,5049,0,85761,0
7140.0,5052,0,85907,0
7152.0,5059,0,86053,0
7164.0,5062,0,86199,0
7176.0,5064,0,86345,0
7188.0,5064,0,86490,0
7200.0,5065,0,86636,0
